hospital,frequency,month,procedure,satis
2,2,4,1,5.0143895
10,1,4,1,4.2886682
12,1,4,1,3.2937262
34,1,4,0,2.4709971
32,1,4,0,3.1637461
40,1,4,0,5.2884665
7,2,4,1,3.6998119
30,4,4,0,1.6975514
20,1,4,0,3.9645619
36,1,4,0,6.8342009
44,4,4,0,2.6753786
7,4,4,1,6.1491709
25,2,4,0,4.3324447
6,4,4,1,3.8579848
33,3,4,0,2.5840526
44,4,4,0,3.3934731
31,3,4,0,3.8164799
31,2,4,0,4.1975245
36,2,4,0,4.6874518
41,2,4,0,3.7712674
5,4,4,1,3.8076422
26,3,4,0,3.88416
13,2,4,1,2.8797314
4,2,4,1,3.2875195
4,1,4,1,4.5779095
11,2,4,1,4.3591104
15,3,4,1,4.3036427
12,3,4,1,4.4481173
20,3,4,0,3.2229998
46,2,4,0,3.4215767
32,4,4,0,3.9684031
42,2,4,0,5.7472939
35,4,4,0,4.1454778
13,3,4,1,5.9194813
1,1,4,1,4.4602032
36,2,4,0,3.7652962
10,1,4,1,5.1766243
23,1,4,0,4.7658954
19,1,4,0,2.3440847
23,4,4,0,3.8934147
12,1,4,1,3.1740985
41,2,4,0,1.8124535
4,2,4,1,3.2938836
40,1,4,0,4.7737226
3,1,4,1,4.6654248
12,2,4,1,3.7362673
8,4,4,1,5.1439157
7,2,4,1,4.5960331
42,4,4,0,4.3891687
22,4,4,0,3.557538
39,4,4,0,3.5188725
2,3,4,1,3.9137931
43,1,4,0,2.6871178
46,1,4,0,3.0998302
34,1,4,0,3.316678
14,3,4,1,3.6921127
3,3,4,1,4.6229253
32,2,4,0,2.2904308
45,4,4,0,1.5399629
14,4,4,1,4.5761075
41,3,4,0,2.5085549
8,1,4,1,5.0348454
23,1,4,0,2.5126784
25,3,4,0,3.9327786
28,3,4,0,4.6839304
19,2,4,0,2.3050818
2,4,4,1,4.6884294
41,3,4,0,4.3695517
8,2,4,1,4.66429
6,1,4,1,3.5525732
46,3,4,0,2.6760232
4,2,4,1,4.1833448
2,4,4,1,4.8280468
33,4,4,0,2.2575102
45,1,4,0,2.8105726
40,1,4,0,4.0939007
9,1,4,1,2.7871134
38,1,4,0,2.2839732
42,1,4,0,2.8625433
26,1,4,0,2.4755948
14,4,4,1,6.3370714
41,3,4,0,2.4753335
34,2,4,0,2.7660325
19,1,4,0,3.6327136
45,2,4,0,3.6798868
30,2,4,0,4.0044966
24,4,4,0,2.9695539
34,4,4,0,3.2816517
27,2,4,0,3.0189304
33,2,4,0,2.9355576
20,3,4,0,2.8633349
36,4,4,0,5.8120136
28,1,4,0,3.4573348
14,2,4,1,3.8339164
7,2,4,1,6.2403898
20,1,4,0,4.3217154
27,2,4,0,3.1823072
12,3,4,1,4.4346905
13,4,4,1,6.1919885
32,3,4,0,2.862509
36,2,4,0,6.5020604
43,2,4,0,2.9355342
23,4,4,0,3.8040433
12,1,4,1,2.4741309
1,3,4,1,3.7971935
21,4,4,0,4.3443756
18,1,4,1,3.5038497
15,2,4,1,2.8995383
36,3,4,0,3.5003738
39,2,4,0,3.8143516
12,1,4,1,3.9996901
16,2,4,1,2.7139616
31,3,4,0,3.1216376
12,3,4,1,4.0465336
13,2,4,1,3.4498203
5,4,4,1,4.2583823
44,3,4,0,4.0633893
21,3,4,0,4.8193698
28,4,4,0,3.2503071
20,3,4,0,3.5112145
11,3,4,1,5.4937973
35,1,4,0,3.3733141
17,4,4,1,4.3206005
30,1,4,0,3.3300765
29,1,4,0,3.7797375
15,4,4,1,4.1920595
37,1,4,0,2.7253349
4,2,4,1,4.2069325
41,3,4,0,3.5163546
17,1,4,1,4.8914289
10,2,4,1,5.079154
5,4,4,1,4.6031547
5,4,4,1,4.7912207
29,4,4,0,3.3646879
5,2,4,1,3.6434932
4,4,4,1,4.5399675
44,3,4,0,3.3502922
7,3,4,1,5.809351
32,2,4,0,3.420511
16,1,4,1,6.8856254
17,1,4,1,2.7935216
32,2,4,0,4.1710262
41,3,4,0,3.5151327
21,4,4,0,3.8120666
39,1,4,0,2.8527687
46,1,4,0,3.3841536
17,4,4,1,5.2024355
8,1,4,1,4.0510087
6,1,4,1,4.3062305
4,1,4,1,3.7358668
11,1,4,1,3.4633274
32,2,4,0,2.5055537
6,1,4,1,3.3085823
3,1,4,1,5.8268437
16,2,4,1,6.2888556
46,3,4,0,4.0034413
46,1,4,0,3.6618834
22,3,4,0,4.1165719
38,2,4,0,3.9943357
17,4,4,1,5.1180573
1,2,4,1,4.9813776
16,2,4,1,4.251152
36,4,4,0,4.5917988
46,1,4,0,3.1605451
1,2,4,1,4.4866834
16,1,4,1,5.958581
29,2,4,0,2.5267715
6,2,4,1,4.7575316
17,3,4,1,5.8383708
10,4,4,1,6.2189555
31,3,4,0,5.0845761
29,2,4,0,2.575141
9,2,4,1,2.8442276
35,1,4,0,4.8884869
9,3,4,1,1.9248099
29,3,4,0,2.9750278
31,3,4,0,3.6952586
33,4,4,0,3.57723
29,4,4,0,4.0561533
5,3,4,1,3.6209798
27,2,4,0,1.8453088
21,2,4,0,4.5843692
45,1,4,0,3.7147305
24,4,4,0,1.285097
39,3,4,0,3.1848757
1,1,4,1,2.1660771
9,2,4,1,1.5195448
22,2,4,0,4.3784399
6,1,4,1,4.8149867
24,4,4,0,3.8653724
35,3,4,0,3.8255868
15,1,4,1,3.4282522
6,4,4,1,5.4026818
7,3,4,1,6.0124974
42,4,4,0,4.8340511
33,3,4,0,2.8256016
1,2,4,1,2.649497
34,3,4,0,2.6688912
9,4,4,1,2.9231768
20,3,4,0,3.1504292
2,2,4,1,4.0884552
5,4,4,1,4.0635018
32,3,4,0,2.7826014
10,1,4,1,5.3593965
41,1,4,0,3.1506581
38,1,4,0,2.5837681
20,4,4,0,2.9166939
13,2,4,1,3.7493179
39,2,4,0,2.8794441
36,3,4,0,5.4714999
44,1,4,0,3.4970067
11,2,4,1,4.065145
11,1,4,1,4.6501675
22,1,4,0,2.5840933
35,4,4,0,2.477468
8,1,4,1,4.0229411
10,4,4,1,5.9881473
40,3,4,0,5.0213971
35,2,4,0,4.2569871
22,2,4,0,3.8581922
38,3,4,0,3.7077165
35,2,4,0,2.7080088
46,3,4,0,3.0337214
6,3,4,1,4.2845402
39,1,4,0,2.4931364
45,1,4,0,4.090395
39,2,4,0,2.7063916
28,4,4,0,3.6751263
19,4,4,0,2.7250135
7,2,4,1,4.051023
27,1,4,0,2.9689801
10,3,4,1,6.3346438
42,2,4,0,4.716248
42,1,4,0,3.9488397
33,2,4,0,2.7290976
23,1,4,0,4.4735813
30,2,4,0,3.2226627
4,1,4,1,4.0508876
6,2,4,1,4.46771
8,1,4,1,3.7438321
18,4,4,1,4.2936792
5,2,4,1,4.1313329
11,2,4,1,4.2980947
22,3,4,0,4.8419118
8,2,4,1,2.6029677
8,2,4,1,3.7423334
37,4,4,0,3.5230823
32,3,4,0,2.3611889
3,1,4,1,4.4280057
3,2,4,1,4.5807848
24,2,4,0,2.3094511
41,2,4,0,3.5527484
4,1,4,1,4.1781321
27,1,4,0,2.9403956
1,1,4,1,3.472333
19,4,4,0,1.9859068
7,3,4,1,5.4305863
14,4,4,1,5.1124606
11,4,4,1,4.8216867
20,1,4,0,2.6325095
33,3,4,0,2.2992775
28,1,4,0,5.0420299
11,4,4,1,5.0374203
2,4,4,1,4.8109117
35,3,4,0,2.4460115
10,1,4,1,5.0075698
27,4,4,0,2.66607
32,3,4,0,3.1893477
1,2,4,1,4.4102569
16,1,4,1,4.8080435
7,1,4,1,4.9086423
36,4,4,0,6.3622217
45,4,4,0,2.5358696
29,3,4,0,3.2367816
11,3,4,1,4.8405094
6,4,4,1,5.2208228
38,3,4,0,1.908999
1,4,4,1,4.7208891
43,1,4,0,2.6980536
41,1,4,0,3.3723109
46,3,4,0,3.0251412
28,1,4,0,4.4454875
45,2,4,0,2.3807633
10,3,4,1,4.522316
33,2,4,0,2.9808028
5,4,4,1,5.4607148
16,4,4,1,5.2069297
4,4,4,1,4.741219
34,4,4,0,2.8788624
26,2,4,0,3.7496927
45,1,4,0,3.8646138
34,1,4,0,2.9417636
6,4,4,1,5.3082871
27,2,4,0,2.753643
41,3,4,0,2.5158999
40,4,4,0,4.1794243
7,4,4,1,6.678853
10,3,4,1,6.1608067
14,2,4,1,5.0665789
41,1,4,0,3.1576269
37,4,4,0,3.1057172
18,1,4,1,4.3099308
31,3,4,0,2.0732224
36,1,4,0,4.5539627
5,2,4,1,4.7321386
36,2,4,0,7.0604911
4,4,4,1,4.4954052
2,3,4,1,3.6657343
32,2,4,0,2.6777475
35,3,4,0,4.5868235
31,3,4,0,3.0298009
12,2,4,1,4.6161613
23,1,4,0,3.7239635
39,3,4,0,4.1086373
5,3,4,1,3.8098116
36,3,4,0,4.8441238
7,4,4,1,5.4140072
4,1,4,1,3.7303205
31,4,4,0,4.2610755
23,4,4,0,3.6856396
17,4,4,1,4.3877702
25,3,4,0,4.2152996
27,3,4,0,4.4477215
5,4,4,1,3.635185
7,2,4,1,5.3827872
28,2,4,0,4.0482998
10,4,4,1,6.6545949
43,2,4,0,2.8925357
7,1,4,1,5.1805496
3,1,4,1,4.7261739
10,4,4,1,3.5916998
40,4,4,0,4.8314528
34,3,4,0,2.6294069
3,1,4,1,4.9969654
20,1,4,0,2.5830643
2,1,4,1,4.4294806
7,1,4,1,2.4870291
14,4,4,1,4.6114216
10,1,4,1,7.3204885
17,4,4,1,4.9427819
15,4,4,1,4.368536
3,4,4,1,5.3153105
25,1,4,0,4.0205212
26,3,4,0,4.3850985
43,3,4,0,2.9480009
4,1,4,1,4.6754289
12,2,4,1,3.8117759
43,1,4,0,2.4812903
10,1,4,1,5.1352248
42,4,4,0,3.0749731
5,2,4,1,3.2162979
21,1,4,0,4.2949367
13,4,4,1,4.1130524
14,1,4,1,3.3815773
6,4,4,1,4.642736
9,2,4,1,2.0496604
26,3,4,0,3.68678
3,3,4,1,4.9234924
13,2,4,1,4.6258359
23,4,4,0,3.4030955
16,3,4,1,5.3111439
6,3,4,1,5.7731791
3,2,4,1,3.9591098
3,4,4,1,5.3531728
25,4,4,0,3.4827447
38,1,4,0,3.4357152
24,3,4,0,2.5818889
40,3,4,0,3.9681706
11,4,4,1,4.0460525
41,4,4,0,2.5497651
31,4,4,0,2.2937057
9,2,4,1,1.4771264
6,4,4,1,5.1559587
31,2,4,0,2.5273314
22,3,4,0,4.6730862
44,4,4,0,3.0433717
2,1,4,1,3.8686023
1,2,4,1,3.0040255
6,2,4,1,5.6804094
28,3,4,0,3.8470316
3,4,4,1,4.2560453
23,4,4,0,3.5821705
40,2,4,0,4.3424859
14,1,4,1,2.7899356
29,4,4,0,4.7266102
29,4,4,0,4.5485797
23,4,4,0,4.1621509
21,1,4,0,4.9768114
13,3,4,1,5.145472
13,1,4,1,3.5337286
40,4,4,0,3.9542661
1,1,4,1,4.1675029
9,4,4,1,3.0032547
16,1,4,1,6.3688159
23,1,4,0,5.6118822
25,4,4,0,2.5680811
7,2,4,1,5.1968131
8,1,4,1,2.4856911
6,4,4,1,4.3011427
38,2,4,0,3.3192985
14,2,4,1,3.342128
4,3,4,1,4.9230547
3,1,4,1,3.9916618
8,3,4,1,4.900578
3,2,4,1,3.6635811
37,3,4,0,4.4512653
13,3,4,1,3.8016253
45,3,4,0,3.3384907
31,2,4,0,4.012557
13,2,4,1,4.5929503
45,4,4,0,3.2166595
3,4,4,1,2.9150136
13,4,4,1,4.4377742
5,2,4,1,4.070055
21,1,4,0,4.143291
43,1,4,0,2.3647091
26,4,4,0,2.8616438
31,1,4,0,3.8578258
15,1,4,1,3.939575
17,4,4,1,5.2273822
34,1,4,0,3.0908251
1,2,4,1,3.7416539
43,3,4,0,2.2820673
7,1,4,1,3.770992
7,3,4,1,6.8082047
17,1,4,1,3.7810583
5,2,4,1,2.8665483
26,2,4,0,3.0379324
4,1,4,1,2.7767298
23,1,4,0,2.492728
27,1,4,0,2.952152
4,1,4,1,2.7097747
1,2,4,1,4.3714232
27,4,4,0,3.0238113
44,4,4,0,3.9471028
11,2,4,1,3.8080058
33,1,4,0,2.4897215
34,3,4,0,2.7684841
16,4,4,1,7.7937279
30,2,4,0,3.3462663
22,4,4,0,2.8775566
30,3,4,0,3.4677172
17,3,4,1,5.5238576
27,1,4,0,3.078661
9,1,4,1,1.216994
12,1,4,1,3.0717289
23,3,4,0,3.671839
16,2,4,1,5.535759
19,2,4,0,2.5076635
26,3,4,0,3.0015793
16,1,4,1,4.2520494
24,1,4,0,3.0065594
6,4,4,1,3.551276
36,3,4,0,6.4711142
25,2,4,0,2.9875557
40,3,4,0,4.1818414
27,2,4,0,2.3381681
29,2,4,0,3.8387935
28,4,4,0,3.7663972
44,3,4,0,3.5945566
14,4,4,1,3.7159967
29,4,4,0,3.5803437
13,2,4,1,3.7178817
14,4,4,1,4.2239375
34,1,4,0,2.8439796
15,2,4,1,3.0629549
12,1,4,1,3.4877732
9,2,4,1,2.2256663
8,1,4,1,4.4257727
27,2,4,0,2.8658755
12,1,4,1,3.8921175
35,1,4,0,1.2904474
28,4,4,0,1.7143284
41,4,4,0,3.1241477
39,4,4,0,2.2429702
46,4,4,0,3.1411781
34,2,4,0,4.2086492
29,4,4,0,4.4228101
7,1,4,1,5.9337087
15,4,4,1,4.5512495
41,3,4,0,1.7466137
32,2,4,0,2.9820333
35,1,4,0,3.1588306
7,3,4,1,4.080235
26,2,4,0,4.0798621
20,3,4,0,3.223002
8,2,4,1,3.3954597
2,4,4,1,4.5248222
22,4,4,0,4.5682707
9,2,4,1,2.2620876
32,4,4,0,3.2629192
40,2,4,0,3.9315135
38,1,4,0,3.0389612
13,3,4,1,4.8284292
1,3,4,1,3.5139706
26,1,4,0,3.3403163
30,2,4,0,2.5161257
44,4,4,0,3.5826449
1,1,4,1,2.7925179
27,3,4,0,3.5121422
39,4,4,0,3.8183923
34,4,4,0,4.8729649
3,2,4,1,3.3885708
4,1,4,1,4.5657706
8,4,4,1,4.2637415
9,4,4,1,3.206305
19,2,4,0,2.0932136
20,2,4,0,3.8468044
35,4,4,0,3.7563548
37,1,4,0,3.0657115
11,1,4,1,4.0506735
21,4,4,0,4.2778935
2,4,4,1,4.3703465
42,1,4,0,2.8987582
38,2,4,0,3.5931585
15,3,4,1,4.2962661
31,2,4,0,4.1937771
1,4,4,1,4.3041973
21,3,4,0,4.8479447
27,1,4,0,2.3813009
8,1,4,1,3.6726301
35,1,4,0,1.9563441
35,1,4,0,3.060297
33,4,4,0,3.631057
39,4,4,0,2.7629213
31,1,4,0,3.0283165
41,4,4,0,2.6999772
15,4,4,1,3.9011533
4,3,4,1,3.9358029
21,3,4,0,5.5491066
15,4,4,1,5.0187607
17,2,4,1,2.9821784
38,2,4,0,3.6527839
4,4,4,1,5.402432
35,1,4,0,3.2094629
27,3,4,0,3.1674364
27,1,4,0,1.644134
38,2,4,0,2.4778178
33,1,4,0,2.8160334
40,1,4,0,3.9814954
36,1,4,0,5.4308243
23,3,4,0,3.6565988
20,2,4,0,4.0062065
14,1,4,1,4.9011803
17,1,4,1,4.5648108
28,4,4,0,3.1932607
14,1,4,1,4.5999131
19,2,4,0,2.3048327
2,2,4,1,4.1056347
26,4,4,0,2.5880151
33,3,4,0,2.7152193
29,1,4,0,5.103054
18,1,4,1,3.8225586
4,1,4,1,2.4759645
35,3,4,0,2.6744478
41,1,4,0,2.6107497
20,3,4,0,2.8996232
11,4,4,1,3.8720727
2,2,4,1,3.5044432
20,1,4,0,3.2715094
23,4,4,0,3.8451483
1,3,4,1,3.6167696
19,1,4,0,2.0373213
24,4,4,0,2.9334803
43,1,4,0,2.323652
42,3,4,0,2.5770047
25,3,4,0,3.9010184
11,4,4,1,5.3546643
29,4,4,0,2.6563661
42,4,4,0,4.1230588
43,4,4,0,2.7280874
33,2,4,0,2.6515305
20,1,4,0,3.333287
37,2,4,0,3.191098
21,3,4,0,3.5675771
31,4,4,0,3.0082567
31,2,4,0,3.5835397
33,4,4,0,2.0221114
3,3,4,1,4.6018023
38,4,4,0,2.9163256
14,1,4,1,3.6503234
37,4,4,0,1.412951
40,4,4,0,4.69491
13,4,5,1,6.5662146
26,2,5,0,2.7488043
38,2,5,0,3.8471437
23,1,5,0,2.1841707
12,3,5,1,3.7613053
26,2,5,0,3.3082597
19,2,5,0,1.5346056
2,3,5,1,4.7441115
13,1,5,1,3.4212985
13,4,5,1,4.5878577
8,2,5,1,3.8633552
30,4,5,0,2.4980378
46,3,5,0,3.3739684
3,3,5,1,5.8143382
32,4,5,0,2.4116967
29,4,5,0,3.3491068
41,4,5,0,3.0743349
36,1,5,0,5.951539
17,4,5,1,4.4473596
46,2,5,0,3.6038826
40,4,5,0,2.9503641
15,1,5,1,3.1116118
5,3,5,1,3.3498104
10,3,5,1,7.2193832
5,2,5,1,3.6592734
46,3,5,0,2.8667431
16,3,5,1,5.960578
4,1,5,1,4.5634499
40,1,5,0,3.8725371
7,4,5,1,4.8166003
22,2,5,0,2.2478495
13,1,5,1,3.333936
43,3,5,0,1.5765085
41,3,5,0,2.4034674
33,1,5,0,3.084388
13,3,5,1,5.6040549
22,3,5,0,4.6529775
11,1,5,1,4.6301169
19,2,5,0,1.5157977
3,2,5,1,4.7810235
35,3,5,0,4.2865591
5,3,5,1,4.4116297
26,1,5,0,3.5390761
11,2,5,1,2.6386006
36,4,5,0,5.8055668
6,1,5,1,3.6324213
25,2,5,0,4.2662263
34,1,5,0,3.1815295
11,4,5,1,4.6908622
40,4,5,0,4.8068643
39,2,5,0,3.5721462
5,3,5,1,4.0805917
40,1,5,0,1.9635864
28,2,5,0,3.4891176
18,2,5,1,3.8757026
34,2,5,0,4.4093871
25,1,5,0,3.3635159
25,2,5,0,4.3549366
34,1,5,0,3.1402137
34,4,5,0,2.9754739
34,1,5,0,2.4998746
19,1,5,0,2.548666
34,1,5,0,2.8519707
34,3,5,0,3.1761065
23,2,5,0,4.1716328
17,4,5,1,5.3976097
7,3,5,1,5.3088665
1,2,5,1,4.1707807
2,2,5,1,4.6487317
40,2,5,0,4.7424326
15,3,5,1,4.7098446
38,3,5,0,2.9413478
6,4,5,1,4.7860346
15,3,5,1,4.2173014
10,1,5,1,5.2810402
1,1,5,1,3.3520477
25,3,5,0,3.2482882
39,1,5,0,2.6483476
23,4,5,0,3.8258514
34,3,5,0,2.7326148
13,2,5,1,3.1593025
15,4,5,1,3.2072895
26,3,5,0,3.0295794
27,3,5,0,2.3462121
7,3,5,1,6.259676
15,2,5,1,2.6700892
29,1,5,0,4.1590843
33,3,5,0,2.3816104
41,3,5,0,3.4076622
1,1,5,1,4.4714618
28,4,5,0,4.0543914
42,4,5,0,3.1764402
7,3,5,1,5.4751644
28,1,5,0,3.4450052
44,4,5,0,4.0895495
17,1,5,1,4.6477036
46,1,5,0,4.1726108
4,1,5,1,3.3298812
24,1,5,0,3.2785125
41,4,5,0,2.4321885
26,3,5,0,3.5178547
17,1,5,1,3.4813671
33,4,5,0,2.94432
31,2,5,0,3.6015303
20,3,5,0,3.3214655
9,4,5,1,2.3460989
13,3,5,1,5.1092534
15,4,5,1,4.6607027
24,2,5,0,3.4928336
2,3,5,1,5.7587519
29,4,5,0,3.1642408
44,1,5,0,4.0567207
7,1,5,1,3.1959164
16,2,5,1,5.5828571
35,3,5,0,4.9563494
45,4,5,0,3.4613569
27,3,5,0,3.4275737
33,2,5,0,2.9626846
29,4,5,0,4.1463485
41,2,5,0,3.1110077
41,1,5,0,3.4268389
42,4,5,0,4.2182026
15,4,5,1,3.6467073
17,3,5,1,4.5547709
26,3,5,0,4.3953705
19,2,5,0,2.8500485
36,3,5,0,4.7404385
37,4,5,0,2.9175627
5,4,5,1,3.5019646
31,2,5,0,2.6573105
7,3,5,1,4.756793
11,2,5,1,4.1893034
7,2,5,1,3.1847839
15,3,5,1,4.9519343
7,3,5,1,5.8216233
39,4,5,0,1.6271883
13,3,5,1,5.6330805
4,3,5,1,4.866487
32,2,5,0,3.4907262
38,1,5,0,3.7136393
21,1,5,0,4.7104111
30,2,5,0,3.1325989
39,4,5,0,3.4553571
43,3,5,0,1.7118239
3,2,5,1,4.5516472
15,4,5,1,3.8965504
21,1,5,0,2.8383784
16,2,5,1,5.8382869
7,1,5,1,4.5049257
37,1,5,0,3.8782823
17,3,5,1,5.2879472
22,2,5,0,2.9010696
42,2,5,0,5.5579767
33,3,5,0,2.3661182
38,2,5,0,3.2335627
43,1,5,0,2.4118388
10,1,5,1,5.6704226
33,2,5,0,2.4752262
45,1,5,0,3.230535
28,3,5,0,3.9474471
33,3,5,0,2.687465
13,4,5,1,5.9910278
32,3,5,0,2.7346504
17,4,5,1,4.3063188
5,2,5,1,3.9211416
5,3,5,1,3.0180254
44,4,5,0,3.378933
6,4,5,1,4.6398125
39,1,5,0,2.0660417
2,4,5,1,5.0100961
16,1,5,1,4.2328587
22,4,5,0,3.4422309
22,4,5,0,5.92943
31,3,5,0,3.6555097
13,2,5,1,4.2785382
8,2,5,1,3.5437255
43,1,5,0,1.7377053
25,2,5,0,4.0485663
4,4,5,1,4.9302473
35,1,5,0,2.5676322
27,1,5,0,2.7973883
2,3,5,1,3.3443973
7,2,5,1,5.6250668
7,2,5,1,4.1145806
6,1,5,1,3.4883895
39,2,5,0,3.254575
43,2,5,0,2.4060562
22,3,5,0,4.5949268
5,2,5,1,3.4302614
27,2,5,0,2.6269979
16,1,5,1,4.5095668
6,4,5,1,3.4639041
4,2,5,1,4.0820832
46,3,5,0,3.6731684
8,2,5,1,3.4974282
45,3,5,0,3.3134463
43,2,5,0,2.7179263
3,4,5,1,4.9122348
13,2,5,1,4.3476887
45,2,5,0,1.7381251
23,3,5,0,3.8867478
24,2,5,0,2.4685092
7,2,5,1,5.846344
35,2,5,0,3.4658072
35,1,5,0,4.0128331
9,4,5,1,3.2440171
20,3,5,0,3.9365261
20,3,5,0,3.1764462
37,1,5,0,3.420244
23,1,5,0,4.5122185
16,1,5,1,5.4600582
14,1,5,1,3.3731663
21,2,5,0,3.8909163
29,2,5,0,3.0632713
17,4,5,1,3.5075121
11,3,5,1,4.2363281
23,3,5,0,3.8307071
34,2,5,0,2.8458071
34,3,5,0,2.4992688
15,2,5,1,3.6050227
45,1,5,0,2.9519806
4,1,5,1,4.2378788
8,4,5,1,4.4488926
19,3,5,0,3.2532704
20,4,5,0,3.6319647
39,1,5,0,3.4402099
13,2,5,1,4.4525132
40,3,5,0,5.5202913
27,2,5,0,2.4770172
41,3,5,0,3.9434614
34,2,5,0,2.308367
23,4,5,0,3.7265244
40,2,5,0,5.1254506
27,2,5,0,3.0388477
26,3,5,0,4.3393641
36,4,5,0,4.8549232
31,3,5,0,3.8570695
41,3,5,0,3.3596632
32,1,5,0,2.4855995
23,4,5,0,3.8466396
32,1,5,0,3.1485519
1,4,5,1,5.0343509
43,2,5,0,1.9715128
9,2,5,1,2.0517564
10,4,5,1,5.4960728
20,1,5,0,2.9765611
31,3,5,0,3.3975537
32,2,5,0,3.5109317
4,4,5,1,4.0804057
30,3,5,0,3.9838736
9,2,5,1,2.1623788
12,4,5,1,3.8104074
31,2,5,0,2.5957119
1,2,5,1,3.1379597
40,4,5,0,4.3494787
27,2,5,0,2.7683806
34,1,5,0,3.1082418
28,1,5,0,4.9495978
38,2,5,0,3.2782037
40,3,5,0,5.8328185
2,4,5,1,5.6082988
17,4,5,1,4.0585318
27,1,5,0,2.7912676
22,3,5,0,4.4349246
18,1,5,1,3.7877393
1,4,5,1,4.0323558
1,2,5,1,4.7697883
26,4,5,0,3.6990793
40,4,5,0,3.0788074
19,1,5,0,2.1938202
11,4,5,1,4.2758121
5,4,5,1,3.9477253
35,4,5,0,3.6204259
6,2,5,1,3.525075
30,2,5,0,3.0876608
21,1,5,0,5.0170908
1,2,5,1,4.2482681
43,1,5,0,2.0505955
2,1,5,1,5.3171415
23,2,5,0,3.6199336
22,4,5,0,3.2942679
3,1,5,1,4.6140995
12,3,5,1,4.8576994
27,3,5,0,2.8467774
42,1,5,0,3.3094471
14,4,5,1,5.3406258
23,4,5,0,3.755949
42,1,5,0,5.3986039
19,1,5,0,2.3385231
42,4,5,0,5.3103433
42,4,5,0,2.619832
24,4,5,0,2.8321066
42,1,5,0,4.7280354
40,2,5,0,4.1843643
8,1,5,1,3.8540876
12,2,5,1,2.8577824
38,1,5,0,3.147346
1,3,5,1,4.8103552
18,4,5,1,5.4722323
38,1,5,0,3.0894983
16,1,5,1,7.3930507
19,4,5,0,2.9403358
45,4,5,0,2.4099991
23,4,5,0,4.1083345
38,1,5,0,3.0041006
23,4,5,0,4.0892086
7,2,5,1,4.7117229
7,1,5,1,5.2794576
10,1,5,1,3.755059
38,1,5,0,3.1407263
16,3,5,1,5.7599797
4,1,5,1,4.2169299
20,4,5,0,2.7735999
4,2,5,1,3.0492458
30,2,5,0,3.219301
25,4,5,0,3.8246293
6,4,5,1,5.3754787
31,1,5,0,3.5644236
21,1,5,0,5.3952336
4,1,5,1,3.3996122
12,1,5,1,3.5244174
6,1,5,1,3.6683857
25,4,5,0,3.9225838
9,4,5,1,3.9820633
36,1,5,0,5.2640929
14,2,5,1,3.3984828
29,2,5,0,3.5895896
31,2,5,0,4.4915314
10,4,5,1,7.1402555
21,3,5,0,3.5239072
16,3,5,1,5.3820901
16,2,5,1,4.5670104
12,3,5,1,4.9334397
12,2,5,1,4.7365565
21,4,5,0,4.7743082
43,4,5,0,3.1867502
16,1,5,1,6.4183207
36,2,5,0,5.2602472
26,4,5,0,2.3153412
23,4,5,0,3.5578558
7,2,5,1,4.9050975
28,1,5,0,3.7273021
36,2,5,0,4.6725574
43,2,5,0,1.4071703
25,3,5,0,3.2614224
21,3,5,0,4.8932428
45,1,5,0,2.773994
11,2,5,1,3.9955993
44,3,5,0,3.0745649
16,3,5,1,6.5964799
23,1,5,0,3.8132114
32,3,5,0,2.8493383
26,4,5,0,3.492784
19,1,5,0,2.3952031
15,1,5,1,2.8738172
14,4,5,1,5.2453852
28,4,5,0,3.2395337
14,2,5,1,3.7730718
14,1,5,1,3.5278239
14,4,5,1,4.0778403
2,1,5,1,3.999053
13,2,5,1,3.5023291
26,3,5,0,3.5613067
6,4,5,1,4.7049766
9,2,5,1,2.3401389
13,2,5,1,2.8390832
29,4,5,0,3.2521601
9,3,5,1,2.8308818
18,1,5,1,3.0539596
11,1,5,1,3.832593
14,3,5,1,4.8708658
14,1,5,1,2.8848393
7,1,5,1,4.5276976
14,4,5,1,5.5359173
14,1,5,1,5.6526909
3,1,5,1,4.5981231
16,4,5,1,7.8362126
46,1,5,0,3.0735343
36,2,5,0,4.2170796
6,4,5,1,5.0575547
30,1,5,0,2.4999287
6,4,5,1,5.87113
27,1,5,0,1.8136002
13,4,5,1,6.0010276
46,4,5,0,3.4841025
16,3,5,1,5.9634914
2,2,5,1,4.594636
8,1,5,1,3.9310377
30,4,5,0,3.2281041
32,2,5,0,3.5224841
7,1,5,1,5.5235481
39,3,5,0,3.6145465
15,1,5,1,4.014092
43,3,5,0,1.6215471
24,1,5,0,3.3866541
41,1,5,0,2.3750439
33,3,5,0,3.2152407
2,4,5,1,4.5302515
17,1,5,1,3.8927357
17,4,5,1,3.7639573
30,2,5,0,3.0952032
11,2,5,1,2.8944054
24,4,5,0,2.6521223
16,4,5,1,4.3356357
1,2,5,1,2.9588513
28,4,5,0,2.8152432
40,4,5,0,5.0641127
1,4,5,1,4.3496399
29,4,5,0,1.6435302
34,4,5,0,3.4460847
22,4,5,0,3.3119974
36,2,5,0,5.04458
45,3,5,0,3.9240336
45,3,5,0,2.9773989
34,4,5,0,3.3782921
6,3,5,1,5.7241139
3,4,5,1,4.9491515
3,4,5,1,6.2598467
19,2,5,0,2.4875629
29,4,5,0,4.7656631
45,4,5,0,3.652946
39,4,5,0,3.3911867
